Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,highway MPG,city mpg,MSRP,Age
2,355.0,8.0,1,4,4.0,3,22,16,48500,1
2,355.0,8.0,1,4,4.0,3,22,16,44475,1
4,285.0,6.0,1,1,2.0,3,24,18,33170,1
2,355.0,8.0,1,4,4.0,3,22,16,46835,1
4,285.0,6.0,1,4,2.0,3,22,17,33060,1
2,355.0,8.0,1,4,4.0,3,22,16,53315,1
4,285.0,6.0,1,1,4.0,3,24,18,38290,1
4,285.0,6.0,1,4,2.0,3,22,17,31335,1
4,285.0,6.0,1,1,2.0,3,24,18,33295,1
2,355.0,8.0,1,1,4.0,3,23,16,38740,1
4,285.0,6.0,1,4,4.0,3,22,17,41185,1
2,355.0,8.0,1,1,4.0,3,23,16,43710,1
4,285.0,6.0,1,1,2.0,3,24,18,27485,1
4,285.0,6.0,1,4,2.0,3,22,17,36980,1
2,355.0,8.0,1,1,4.0,3,23,16,44010,1
4,285.0,6.0,1,4,2.0,3,22,17,33360,1
2,355.0,8.0,1,4,4.0,3,22,16,45640,1
2,355.0,8.0,1,4,4.0,3,22,16,45170,1
4,285.0,6.0,1,4,4.0,3,22,17,35100,1
4,285.0,6.0,1,4,4.0,3,22,17,39275,1
2,355.0,8.0,1,1,4.0,3,23,16,49740,1
2,355.0,8.0,1,1,4.0,3,23,16,50040,1
4,285.0,6.0,1,1,2.0,3,24,18,29510,1
4,285.0,6.0,1,4,4.0,3,22,17,36850,1
2,355.0,8.0,1,4,4.0,3,22,16,48200,1
4,285.0,6.0,1,4,2.0,3,22,17,38890,1
4,285.0,6.0,1,4,4.0,3,22,17,38695,1
2,355.0,8.0,1,4,4.0,3,22,16,40090,1
2,355.0,8.0,1,4,4.0,3,22,16,41890,1
2,355.0,8.0,1,4,4.0,3,22,16,43260,1
4,285.0,6.0,1,4,4.0,3,22,17,41865,1
2,355.0,8.0,1,4,4.0,3,22,16,53015,1
4,285.0,6.0,1,4,2.0,3,22,17,36680,1
2,355.0,8.0,1,1,4.0,3,23,16,36940,1
4,285.0,6.0,1,1,4.0,3,24,18,32955,1
4,285.0,6.0,1,1,2.0,3,24,18,29120,1
4,285.0,6.0,1,1,4.0,3,24,18,37345,1
4,285.0,6.0,1,1,2.0,3,24,18,27095,1
4,285.0,6.0,1,4,4.0,3,22,17,40495,1
4,285.0,6.0,1,1,4.0,3,24,18,36035,0
4,285.0,6.0,1,1,4.0,3,24,18,37835,0
2,355.0,8.0,1,1,4.0,3,23,16,39230,0
4,285.0,6.0,1,1,4.0,3,24,18,38980,0
4,285.0,6.0,1,1,4.0,3,24,18,36515,0
2,355.0,8.0,1,4,4.0,3,22,16,43950,0
4,285.0,6.0,1,4,2.0,3,22,17,31525,0
4,285.0,6.0,1,4,2.0,3,22,17,33850,0
2,355.0,8.0,1,1,4.0,3,22,16,44350,0
2,355.0,8.0,1,4,4.0,3,20,15,47175,0
4,285.0,6.0,1,4,4.0,3,22,17,44465,0
4,285.0,6.0,1,4,4.0,3,22,17,42075,0
2,355.0,8.0,1,4,4.0,3,20,15,47475,0
2,355.0,8.0,1,4,4.0,3,20,15,46180,0
4,285.0,6.0,1,4,2.0,3,22,17,33550,0
4,285.0,6.0,1,4,4.0,3,22,17,39965,0
4,285.0,6.0,1,4,4.0,3,22,17,35590,0
4,285.0,6.0,1,1,2.0,3,24,18,27975,0
2,355.0,8.0,1,1,4.0,3,22,16,41590,0
2,355.0,8.0,1,1,4.0,3,22,16,44050,0
4,285.0,6.0,1,4,2.0,3,22,17,37370,0
2,355.0,8.0,1,4,4.0,3,22,15,54925,0
4,285.0,6.0,1,1,2.0,3,24,18,27585,0
4,285.0,6.0,1,1,2.0,3,24,18,33860,0
4,285.0,6.0,1,1,4.0,3,24,18,33445,0
2,355.0,8.0,1,4,4.0,3,20,15,48740,0
2,355.0,8.0,1,4,4.0,3,22,16,45860,0
2,355.0,8.0,1,1,4.0,3,23,16,40375,0
2,355.0,8.0,1,4,4.0,3,22,15,54625,0
2,355.0,8.0,1,4,4.0,3,22,16,42380,0
4,285.0,6.0,1,1,2.0,3,24,18,29610,0
2,355.0,8.0,1,1,4.0,3,22,16,51350,0
4,285.0,6.0,1,1,2.0,3,24,18,30000,0
2,355.0,8.0,1,1,4.0,3,23,16,37430,0
4,285.0,6.0,1,4,4.0,3,22,17,40985,0
4,285.0,6.0,1,4,4.0,3,22,17,39185,0
4,285.0,6.0,1,4,2.0,3,22,17,37670,0
2,355.0,8.0,1,4,4.0,3,20,15,44815,0
4,285.0,6.0,1,4,2.0,3,22,17,31825,0
4,285.0,6.0,1,4,4.0,3,22,17,37425,0
2,355.0,8.0,1,1,4.0,3,22,16,51650,0
2,355.0,8.0,1,4,4.0,3,20,15,49040,0
4,285.0,6.0,1,4,4.0,3,22,17,37340,0
4,285.0,6.0,1,4,2.0,3,22,17,39280,0
4,285.0,6.0,1,1,2.0,3,24,18,33985,0
2,355.0,8.0,1,4,4.0,3,22,16,40580,0
4,285.0,6.0,1,1,4.0,3,24,18,31610,0
4,285.0,6.0,1,4,2.0,3,22,17,39580,0
4,285.0,6.0,1,4,4.0,3,22,17,42555,0
4,285.0,6.0,1,1,4.0,3,24,18,33360,0
2,200.0,8.0,1,3,4.0,3,23,15,2000,24
2,150.0,4.0,1,3,2.0,2,29,19,2000,21
2,155.0,6.0,1,3,4.0,2,26,18,2000,20
2,155.0,6.0,1,3,2.0,2,26,18,2000,20
2,150.0,4.0,1,3,2.0,2,29,19,2000,20
2,150.0,4.0,1,3,4.0,2,29,19,2000,20
2,150.0,4.0,1,3,4.0,2,30,19,2000,19
1,329.0,6.0,1,1,2.0,1,27,20,84000,2
1,429.0,8.0,1,1,2.0,1,24,17,106700,2
1,621.0,12.0,1,1,2.0,1,21,14,214500,2
1,557.0,8.0,1,1,2.0,1,25,16,147300,2
1,449.0,8.0,1,1,2.0,1,24,17,108050,1
1,329.0,6.0,1,1,2.0,1,27,20,85050,1
1,621.0,12.0,1,1,2.0,1,21,14,217550,1
1,577.0,8.0,1,1,2.0,1,25,16,149700,1
1,449.0,8.0,1,1,2.0,1,25,17,110800,0
1,577.0,8.0,1,1,2.0,1,25,16,151350,0
1,621.0,12.0,1,1,2.0,1,21,14,219850,0
1,362.0,6.0,1,1,2.0,1,28,20,86950,0
1,362.0,6.0,1,1,2.0,1,29,20,60300,0
1,241.0,4.0,1,1,2.0,1,32,25,47950,0
1,302.0,6.0,1,1,2.0,1,29,21,56225,3
1,415.0,8.0,1,1,2.0,1,28,19,68925,3
1,201.0,4.0,2,1,2.0,1,32,22,43525,3
1,201.0,4.0,2,1,2.0,1,32,22,43950,2
1,302.0,6.0,1,1,2.0,1,29,21,57650,2
1,415.0,8.0,1,1,2.0,1,28,19,70850,2
1,302.0,6.0,1,1,2.0,1,29,21,59200,1
1,241.0,4.0,1,1,2.0,1,32,25,47000,1
1,416.0,8.0,1,1,2.0,1,28,19,72600,1
1,641.0,8.0,1,1,2.0,1,16,11,480000,10
1,617.0,8.0,1,1,2.0,1,16,12,495000,9
1,617.0,8.0,1,1,2.0,1,16,12,495000,8
1,583.0,8.0,3,1,2.0,1,19,13,221580,2
1,583.0,8.0,3,1,2.0,1,19,13,228080,2
1,583.0,8.0,3,1,2.0,1,19,13,199500,4
1,583.0,8.0,3,1,2.0,1,19,13,206000,4
1,622.0,8.0,3,1,2.0,1,17,13,275000,3
1,583.0,8.0,3,1,2.0,1,19,13,201500,3
1,583.0,8.0,3,1,2.0,1,19,13,208000,3
1,563.0,8.0,3,1,2.0,1,20,14,183000,6
1,563.0,8.0,3,1,2.0,1,20,14,189600,5
1,563.0,8.0,3,1,2.0,1,20,14,196100,5
2,190.0,6.0,1,4,4.0,2,17,13,2397,20
2,190.0,6.0,1,4,4.0,2,17,13,2488,20
2,215.0,6.0,1,4,4.0,2,18,13,2816,19
2,215.0,6.0,1,4,4.0,2,18,13,2934,18
2,177.0,4.0,2,1,2.0,1,26,17,21515,10
1,260.0,4.0,2,1,2.0,1,28,19,26515,10
2,173.0,4.0,2,1,2.0,1,25,19,22455,9
1,260.0,4.0,2,1,2.0,1,28,19,28135,9
1,260.0,4.0,2,1,2.0,1,28,19,31750,9
2,173.0,4.0,2,1,2.0,1,25,19,28400,9
3,173.0,4.0,2,1,2.0,1,25,19,24275,8
3,260.0,4.0,2,1,2.0,1,28,19,30375,8
3,173.0,4.0,2,1,2.0,1,25,19,29410,8
3,173.0,4.0,2,1,2.0,1,25,19,26225,8
3,260.0,4.0,2,1,2.0,1,28,19,29485,8
2,199.0,4.0,1,3,4.0,2,40,36,26000,2
2,199.0,4.0,1,3,4.0,2,40,36,29500,2
2,193.0,4.0,1,3,4.0,2,44,40,26000,1
2,193.0,4.0,1,3,4.0,2,45,39,26000,0
2,177.0,4.0,3,3,4.0,2,38,28,23275,2
2,245.0,4.0,1,3,4.0,2,31,21,34075,1
2,178.0,4.0,3,3,4.0,2,36,28,23125,0
2,245.0,4.0,1,3,4.0,2,31,22,34350,0
2,138.0,4.0,1,3,4.0,1,35,25,15495,2
2,138.0,4.0,1,3,4.0,1,33,25,21945,2
2,138.0,4.0,1,3,4.0,1,35,25,16095,2
2,138.0,4.0,2,3,4.0,1,40,29,18835,2
2,138.0,4.0,1,3,4.0,1,33,25,21345,2
2,138.0,4.0,2,3,4.0,1,35,26,14845,2
2,138.0,4.0,2,3,4.0,1,40,29,18235,2
2,138.0,4.0,1,3,4.0,1,35,25,17845,2
2,138.0,4.0,1,3,4.0,1,35,25,17245,2
2,138.0,4.0,1,3,4.0,1,37,27,19680,2
2,138.0,4.0,2,3,4.0,1,34,27,20545,2
2,138.0,4.0,2,3,4.0,1,35,26,14245,2
2,138.0,4.0,1,3,4.0,1,37,27,20245,2
2,138.0,4.0,2,3,4.0,1,34,27,19945,2
2,138.0,4.0,2,3,4.0,1,35,26,16455,2
2,138.0,4.0,2,3,4.0,1,35,26,15855,2
2,138.0,4.0,2,3,4.0,1,35,26,16155,1
2,138.0,4.0,2,3,4.0,1,34,27,20095,1
2,138.0,4.0,1,3,4.0,1,35,24,18145,1
2,138.0,4.0,1,3,4.0,1,35,24,15595,1
2,138.0,4.0,1,3,4.0,1,37,27,20345,1
2,138.0,4.0,2,3,4.0,1,35,26,16755,1
2,138.0,4.0,1,3,4.0,1,37,27,19780,1
2,138.0,4.0,2,3,4.0,1,34,27,20095,1
2,138.0,4.0,1,3,4.0,1,33,25,21495,1
2,138.0,4.0,2,3,4.0,1,35,26,14345,1
2,138.0,4.0,1,3,4.0,1,35,24,17545,1
2,138.0,4.0,2,3,4.0,1,35,26,14945,1
2,138.0,4.0,1,3,4.0,1,35,24,16195,1
2,138.0,4.0,1,3,4.0,1,33,25,21495,1
2,138.0,4.0,1,3,4.0,1,34,24,18170,0
2,138.0,4.0,1,3,4.0,1,36,27,21215,0
2,138.0,4.0,2,3,4.0,1,33,25,17580,0
2,138.0,4.0,1,3,4.0,1,34,24,18970,0
2,138.0,4.0,1,3,4.0,1,34,24,16395,0
2,138.0,4.0,1,3,4.0,1,36,27,20415,0
2,138.0,4.0,2,3,4.0,1,39,28,19720,0
2,138.0,4.0,2,3,4.0,1,39,28,17530,0
2,138.0,4.0,2,3,4.0,1,39,28,19720,0
2,138.0,4.0,2,3,4.0,1,33,25,15145,0
2,190.0,6.0,1,1,2.0,1,20,15,16538,15
4,120.0,4.0,2,1,2.0,1,25,19,13975,15
2,190.0,6.0,1,4,3.0,1,18,14,20793,15
4,120.0,4.0,1,1,3.0,1,23,17,17093,15
4,120.0,4.0,2,1,3.0,1,25,19,15957,15
2,190.0,6.0,1,4,4.0,1,18,14,24492,15
4,120.0,4.0,1,1,2.0,1,23,17,15093,15
4,120.0,4.0,1,1,2.0,1,23,17,15420,15
2,190.0,6.0,2,4,3.0,1,16,12,19675,15
4,120.0,4.0,2,1,2.0,1,25,19,14770,14
4,120.0,4.0,2,1,3.0,1,25,19,16570,14
2,190.0,6.0,1,4,4.0,1,18,14,24670,14
2,190.0,6.0,2,4,3.0,1,17,12,21970,14
4,120.0,4.0,2,1,2.0,1,25,19,16270,14
4,120.0,4.0,1,1,2.0,1,23,17,16220,14
2,190.0,6.0,2,4,3.0,1,17,12,20320,14
4,120.0,4.0,1,1,2.0,1,23,17,17670,14
4,120.0,4.0,2,1,3.0,1,25,19,18270,14
2,290.0,6.0,1,2,4.0,2,24,18,38500,2
2,191.0,4.0,1,3,4.0,2,27,20,24300,2
2,290.0,6.0,1,3,4.0,2,25,18,26700,2
2,290.0,6.0,1,3,4.0,2,25,18,36700,2
2,290.0,6.0,1,2,4.0,2,24,18,41700,2
2,290.0,6.0,1,3,4.0,2,25,18,31700,2
2,290.0,6.0,1,2,4.0,2,24,18,33500,2
2,191.0,4.0,1,2,4.0,2,25,19,26100,2
2,290.0,6.0,1,3,4.0,2,25,18,39900,2
2,290.0,6.0,1,2,4.0,2,24,18,28500,2
2,290.0,6.0,1,3,4.0,2,26,18,38300,1
2,185.0,4.0,1,2,4.0,2,26,21,28200,1
2,290.0,6.0,1,2,4.0,2,26,18,33900,1
2,290.0,6.0,1,3,4.0,2,26,18,28700,1
2,290.0,6.0,1,2,4.0,2,23,17,40100,1
2,240.0,4.0,1,2,4.0,2,25,19,32900,1
2,185.0,4.0,1,3,4.0,2,29,21,25100,1
2,290.0,6.0,1,2,4.0,2,23,17,43300,1
2,290.0,6.0,1,3,4.0,2,26,18,32100,1
2,185.0,4.0,1,3,4.0,2,29,21,26400,1
2,290.0,6.0,1,3,4.0,2,26,18,41500,1
2,240.0,4.0,1,3,4.0,2,27,20,31100,1
2,290.0,6.0,1,2,4.0,2,26,18,30500,1
2,240.0,4.0,1,3,4.0,2,27,20,39900,1
2,240.0,4.0,1,2,4.0,2,25,19,41700,1
2,185.0,4.0,1,2,4.0,2,25,21,28500,0
2,290.0,6.0,1,3,4.0,2,25,18,28990,0
2,290.0,6.0,1,3,4.0,2,25,18,33100,0
2,290.0,6.0,1,2,4.0,2,23,17,40400,0
2,240.0,4.0,1,3,4.0,2,27,20,31500,0
2,290.0,6.0,1,3,4.0,2,25,18,38600,0
2,290.0,6.0,1,2,4.0,2,23,17,45700,0
2,290.0,6.0,1,3,4.0,2,25,18,43900,0
2,290.0,6.0,1,2,4.0,2,25,18,30790,0
2,185.0,4.0,1,3,4.0,2,28,21,25400,0
2,290.0,6.0,1,2,4.0,2,25,18,34900,0
2,185.0,4.0,1,3,4.0,2,28,21,26700,0
2,240.0,4.0,1,2,4.0,2,25,19,33300,0
2,130.0,4.0,1,3,4.0,1,30,24,16900,3
2,164.0,4.0,1,3,4.0,1,31,23,20500,3
2,164.0,4.0,1,3,4.0,1,31,23,18400,3
2,130.0,4.0,2,3,4.0,1,30,24,14900,3
2,130.0,4.0,2,3,4.0,1,30,24,15190,2
2,130.0,4.0,1,3,4.0,1,30,24,17190,2
2,164.0,4.0,1,3,4.0,1,31,23,20790,2
2,164.0,4.0,1,3,4.0,1,31,23,18690,2
2,130.0,4.0,1,3,4.0,1,30,24,17400,1
2,130.0,4.0,2,3,4.0,1,30,24,15900,1
2,164.0,4.0,1,3,4.0,1,31,24,21300,1
2,164.0,4.0,1,3,4.0,1,31,24,19400,1
6,140.0,0.0,4,3,4.0,1,109,128,26685,3
6,140.0,0.0,4,3,4.0,1,109,128,27010,3
6,140.0,0.0,4,3,4.0,1,109,128,25170,2
6,140.0,0.0,4,3,4.0,1,109,128,25560,2
6,140.0,0.0,4,3,4.0,1,109,128,25510,1
6,140.0,0.0,4,3,4.0,1,109,128,25120,1
2,84.0,4.0,2,3,4.0,1,39,31,14040,2
2,84.0,4.0,1,3,4.0,1,39,30,15095,2
2,84.0,4.0,2,3,4.0,1,39,31,15440,2
2,84.0,4.0,2,3,4.0,1,39,31,12270,2
2,84.0,4.0,1,3,4.0,1,39,30,13580,2
2,84.0,4.0,1,3,4.0,1,39,30,16535,2
2,98.0,4.0,2,3,4.0,1,41,30,14685,1
2,98.0,4.0,1,3,4.0,1,41,31,17285,1
2,98.0,4.0,1,3,4.0,1,41,31,15785,1
2,98.0,4.0,1,3,4.0,1,41,31,13760,1
2,98.0,4.0,2,3,4.0,1,41,30,12660,1
2,98.0,4.0,2,3,4.0,1,41,30,16185,1
2,98.0,4.0,2,3,4.0,1,38,29,16325,0
2,98.0,4.0,2,3,4.0,1,38,29,13000,0
2,98.0,4.0,1,3,4.0,1,38,30,14100,0
2,98.0,4.0,1,3,4.0,1,38,30,15925,0
2,98.0,4.0,2,3,4.0,1,38,29,14825,0
2,98.0,4.0,1,3,4.0,1,38,30,17425,0
2,138.0,4.0,2,3,4.0,1,30,23,12895,10
2,138.0,4.0,2,3,4.0,1,30,23,15995,10
2,138.0,4.0,1,3,4.0,1,32,23,15895,10
2,138.0,4.0,2,3,4.0,1,30,23,15995,10
2,138.0,4.0,2,3,4.0,1,30,23,14895,10
2,138.0,4.0,1,3,4.0,1,32,23,16995,10
2,138.0,4.0,1,3,4.0,1,32,23,16995,10
2,138.0,4.0,1,3,4.0,1,32,24,15895,9
2,138.0,4.0,1,3,4.0,1,32,24,16995,9
2,138.0,4.0,2,3,4.0,1,30,23,15995,9
2,138.0,4.0,2,3,4.0,1,30,23,14895,9
2,138.0,4.0,2,3,4.0,1,30,23,15995,9
2,138.0,4.0,1,3,4.0,1,32,24,16995,9
2,138.0,4.0,1,3,4.0,1,32,24,13895,9
2,138.0,4.0,2,3,4.0,1,30,23,12895,9
2,138.0,4.0,2,3,4.0,1,30,23,13550,8
2,138.0,4.0,2,3,4.0,1,30,23,15550,8
2,138.0,4.0,1,3,4.0,1,32,24,17450,8
2,138.0,4.0,2,3,4.0,1,30,23,16695,8
2,138.0,4.0,1,3,4.0,1,32,24,16550,8
2,138.0,4.0,2,3,4.0,1,30,23,16450,8
2,138.0,4.0,1,3,4.0,1,32,24,17695,8
2,138.0,4.0,1,3,4.0,1,32,24,14550,8
2,101.0,4.0,2,3,4.0,1,29,22,2000,24
2,101.0,4.0,1,3,4.0,1,26,21,2000,24
2,100.0,4.0,1,3,4.0,1,25,19,2000,23
2,100.0,4.0,1,3,4.0,1,26,19,2000,22
2,182.0,4.0,1,3,4.0,1,28,21,21900,2
2,260.0,4.0,1,3,4.0,1,26,20,28100,2
2,182.0,4.0,1,3,4.0,1,28,21,25300,2
2,182.0,4.0,1,2,4.0,1,26,19,26800,2
2,260.0,4.0,1,2,4.0,1,24,19,29600,2
2,182.0,4.0,1,2,4.0,1,26,19,23400,2
2,182.0,4.0,1,2,4.0,1,26,19,23650,1
2,182.0,4.0,1,3,4.0,1,28,21,22150,1
2,260.0,4.0,1,2,4.0,1,25,19,31490,1
2,182.0,4.0,1,3,4.0,1,28,21,25350,1
2,260.0,4.0,1,3,4.0,1,26,20,29990,1
2,182.0,4.0,1,2,4.0,1,26,19,26850,1
2,181.0,4.0,1,2,4.0,1,25,21,27000,0
2,240.0,4.0,1,3,4.0,1,26,21,32500,0
2,181.0,4.0,1,3,4.0,1,29,22,22990,0
2,237.0,4.0,1,2,4.0,1,23,20,34000,0
2,181.0,4.0,1,3,4.0,1,29,22,25500,0
2,181.0,4.0,1,2,4.0,1,25,21,24490,0
1,390.0,8.0,2,1,2.0,1,15,10,85542,14
1,390.0,8.0,3,1,2.0,1,16,10,89622,14
1,390.0,8.0,3,1,2.0,1,16,10,89622,13
1,390.0,8.0,2,1,2.0,1,15,10,85542,13
1,385.0,8.0,2,1,2.0,1,15,10,87252,12
1,385.0,8.0,3,1,2.0,1,16,11,91415,12
1,354.0,6.0,1,2,4.0,2,24,17,52700,2
1,354.0,6.0,1,2,4.0,2,24,17,60200,2
1,354.0,6.0,1,2,4.0,2,24,17,53300,1
1,354.0,6.0,1,2,4.0,2,24,17,60800,1
1,354.0,6.0,1,2,4.0,2,24,17,60800,0
1,354.0,6.0,1,2,4.0,2,24,17,53300,0
1,640.0,10.0,2,1,2.0,1,19,12,97395,4
1,640.0,10.0,2,1,2.0,1,19,12,120395,4
1,640.0,10.0,2,1,2.0,1,19,12,107385,3
1,640.0,10.0,2,1,2.0,1,19,12,84885,3
2,308.0,6.0,1,2,4.0,2,23,16,48065,3
2,308.0,6.0,1,2,4.0,2,23,16,50955,3
2,308.0,6.0,1,3,4.0,2,24,17,42880,3
2,308.0,6.0,1,3,4.0,2,24,17,48145,3
2,308.0,6.0,1,3,4.0,2,24,17,37505,3
2,308.0,6.0,1,2,4.0,2,23,16,45375,3
2,308.0,6.0,1,3,4.0,2,24,17,45255,3
2,308.0,6.0,1,3,4.0,2,24,17,48920,2
2,308.0,6.0,1,2,4.0,2,23,16,48840,2
2,308.0,6.0,1,3,4.0,2,24,17,46030,2
2,308.0,6.0,1,2,4.0,2,23,16,51730,2
2,308.0,6.0,1,3,4.0,2,24,17,43640,2
2,308.0,6.0,1,2,4.0,2,23,16,46135,2
2,308.0,6.0,1,3,4.0,2,24,17,37605,2
2,308.0,6.0,1,3,4.0,2,24,17,37605,1
2,308.0,6.0,1,2,4.0,2,23,16,48840,1
2,308.0,6.0,1,2,4.0,2,23,16,51730,1
2,308.0,6.0,1,3,4.0,2,24,17,48920,1
2,308.0,6.0,1,2,4.0,2,23,16,46135,1
2,308.0,6.0,1,3,4.0,2,24,17,43640,1
2,308.0,6.0,1,3,4.0,2,24,17,46030,1
3,415.0,8.0,1,1,4.0,3,21,14,43475,3
3,415.0,8.0,1,1,4.0,3,21,14,45745,2
3,415.0,8.0,1,1,4.0,3,20,14,46575,1
2,300.0,8.0,1,1,2.0,1,18,14,41620,13
2,395.0,8.0,1,1,2.0,1,18,14,42555,12
2,395.0,8.0,1,1,2.0,1,18,14,39240,11
2,138.0,4.0,1,3,4.0,1,25,18,2000,25
2,320.0,6.0,2,2,2.0,1,22,16,2823,23
2,222.0,6.0,2,3,2.0,1,23,17,2350,23
2,222.0,6.0,2,3,2.0,1,23,17,2203,23
2,164.0,6.0,2,3,2.0,1,22,17,2000,23
2,222.0,6.0,2,3,2.0,1,23,17,2575,22
2,320.0,6.0,2,2,2.0,1,22,16,3219,22
2,164.0,6.0,2,3,2.0,1,22,17,2000,22
2,222.0,6.0,2,3,2.0,1,23,17,3044,21
2,164.0,6.0,2,3,2.0,1,22,17,2231,21
2,320.0,6.0,2,2,2.0,1,22,16,3732,21
2,200.0,6.0,1,3,4.0,2,26,19,21975,13
2,200.0,6.0,1,3,4.0,2,25,19,21450,13
2,200.0,6.0,2,3,2.0,2,26,18,22695,13
2,200.0,6.0,1,3,2.0,2,25,18,23520,13
2,200.0,6.0,1,3,4.0,2,26,19,19690,13
2,150.0,4.0,1,3,4.0,2,27,20,19970,13
2,200.0,6.0,1,3,4.0,2,25,19,20820,13
2,200.0,6.0,2,3,4.0,2,25,17,22370,13
2,147.0,4.0,2,3,2.0,2,29,21,19850,13
2,142.0,4.0,1,3,2.0,2,26,19,20675,13
2,200.0,6.0,1,3,4.0,2,25,19,21735,12
2,200.0,6.0,1,3,4.0,2,25,19,23335,12
2,200.0,6.0,2,3,2.0,2,27,18,22980,12
2,150.0,4.0,1,3,4.0,2,26,19,20255,12
2,147.0,4.0,2,3,2.0,2,29,21,20135,12
2,200.0,6.0,1,3,4.0,2,25,19,23755,11
2,150.0,4.0,1,3,4.0,2,27,20,20825,11
1,469.0,8.0,1,1,4.0,3,19,12,75010,10
1,469.0,8.0,1,1,4.0,3,19,13,78775,9
1,469.0,8.0,1,1,4.0,3,19,13,81795,8
1,320.0,8.0,1,1,4.0,3,24,15,56345,8
2,302.0,6.0,1,1,4.0,3,26,17,46845,8
2,302.0,6.0,1,1,4.0,3,27,18,55945,7
3,320.0,8.0,1,1,4.0,3,24,15,68785,7
2,302.0,6.0,1,1,4.0,3,27,18,50385,7
2,302.0,6.0,1,1,4.0,3,27,18,46845,7
3,320.0,8.0,1,1,4.0,3,24,15,56345,7
2,302.0,6.0,1,1,4.0,3,27,18,47280,6
2,302.0,6.0,1,1,4.0,3,27,18,50820,6
2,302.0,6.0,1,1,4.0,3,27,18,56380,6
4,355.0,8.0,1,1,4.0,3,23,16,54205,2
4,355.0,8.0,1,1,4.0,3,23,16,63785,2
4,355.0,8.0,1,4,4.0,3,22,15,57205,2
4,355.0,8.0,1,4,4.0,3,22,15,66785,2
4,355.0,8.0,1,4,4.0,3,22,15,52000,2
4,355.0,8.0,1,1,4.0,3,23,16,49000,2
4,355.0,8.0,1,1,4.0,3,23,16,54730,1
4,355.0,8.0,1,4,4.0,3,22,15,57730,1
4,355.0,8.0,1,1,4.0,3,23,16,64440,1
4,355.0,8.0,1,4,4.0,3,22,15,52700,1
4,355.0,8.0,1,1,4.0,3,23,16,49700,1
4,355.0,8.0,1,4,4.0,3,22,15,67440,1
4,355.0,8.0,1,4,4.0,3,22,15,58045,0
4,355.0,8.0,1,1,4.0,3,23,16,49915,0
4,355.0,8.0,1,4,4.0,3,22,15,67730,0
4,355.0,8.0,1,4,4.0,3,22,15,52915,0
4,355.0,8.0,1,1,4.0,3,23,16,55045,0
4,355.0,8.0,1,1,4.0,3,23,16,64730,0
2,255.0,8.0,1,1,4.0,3,17,12,2468,20
2,255.0,8.0,1,4,4.0,3,15,11,2585,20
2,255.0,8.0,1,1,4.0,3,17,12,2790,19
2,255.0,8.0,1,1,4.0,3,17,12,3420,18
2,255.0,8.0,1,1,4.0,3,17,12,3051,18
2,255.0,8.0,1,1,4.0,3,17,12,3372,18
2,140.0,6.0,2,3,2.0,1,26,17,2000,25
2,111.0,4.0,2,3,2.0,1,32,22,2000,25
2,110.0,4.0,2,3,2.0,1,32,22,2000,24
2,140.0,6.0,2,3,2.0,1,26,17,2000,24
2,110.0,4.0,2,3,4.0,1,32,22,2000,23
2,110.0,4.0,2,3,2.0,1,32,22,2000,23
2,110.0,4.0,2,3,2.0,1,32,22,2000,23
2,140.0,6.0,2,3,2.0,1,26,17,2000,23
2,100.0,4.0,2,3,4.0,1,29,20,2000,25
2,100.0,4.0,2,3,2.0,1,29,20,2000,25
2,100.0,4.0,2,3,2.0,1,29,22,2000,24
2,93.0,4.0,2,3,4.0,1,29,23,2000,24
2,100.0,4.0,2,3,4.0,1,29,22,2000,24
2,93.0,4.0,2,3,2.0,1,29,23,2000,24
2,100.0,4.0,2,3,4.0,1,27,21,2000,23
2,100.0,4.0,2,3,2.0,1,27,21,2000,23
2,93.0,4.0,2,3,2.0,1,30,23,2000,23
2,93.0,4.0,2,3,4.0,1,30,23,2000,23
2,140.0,4.0,2,3,2.0,1,30,22,14930,14
2,140.0,4.0,2,3,2.0,1,33,23,10895,13
2,140.0,4.0,2,3,2.0,1,33,23,14930,13
2,140.0,4.0,2,3,2.0,1,32,23,15205,12
2,140.0,4.0,2,3,2.0,1,32,23,10895,12
1,532.0,12.0,2,1,2.0,1,15,9,281170,12
1,532.0,12.0,3,1,2.0,1,16,9,294080,12
9,631.0,12.0,1,2,2.0,2,19,12,291900,4
2,320.0,6.0,1,1,2.0,1,22,16,18255,21
2,220.0,6.0,2,1,2.0,1,22,16,14977,21
2,320.0,6.0,2,1,2.0,1,22,15,22001,20
2,220.0,6.0,2,1,2.0,1,22,16,17320,20
2,225.0,6.0,2,1,2.0,1,22,17,20596,19
2,320.0,6.0,2,1,2.0,1,22,15,25279,19
2,230.0,6.0,1,2,2.0,1,23,15,2000,22
2,230.0,6.0,1,2,2.0,1,23,15,2230,22
2,230.0,6.0,1,2,2.0,1,22,15,2472,21
2,230.0,6.0,1,2,2.0,1,22,15,2283,21
2,230.0,6.0,1,2,2.0,1,22,15,2749,20
2,230.0,6.0,1,2,2.0,1,22,15,2512,20
2,79.0,4.0,2,3,2.0,1,39,33,2000,18
2,79.0,4.0,1,3,2.0,1,31,26,9949,16
